ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 5
 path_based renewable label = 5
 slot_max = 5


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 58:   2 2 0 2 1 0 1 0 0 0 0 0 1 0 0 1 0 0 1 1
 Node 59:   2 4 0 4 3 0 0 0 2 1 0 0 0 0 0 0 0 1 0 1
 Node 60:   1 3 0 2 1 0 3 0 1 1 0 0 1 0 0 0 0 2 1 0
 Node 61:   0 2 0 2 0 0 3 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 62:   0 3 0 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0
 Node 63:   0 1 0 1 1 0 1 0 0 2 0 0 0 0 0 1 0 0 1 1
 Node 64:   1 0 3 0 1 1 2 0 0 1 0 0 0 1 0 0 0 0 1 0
 Node 65:   1 1 0 0 0 1 2 0 1 0 0 0 0 0 0 1 0 0 0 0
 Node 66:   0 1 1 0 0 0 4 0 2 1 0 0 0 1 0 0 0 0 0 1
 Node 67:   1 1 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
 Node 68:   0 1 2 0 1 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 Node 69:   0 0 1 0 2 0 1 0 1 1 0 0 0 0 0 2 0 0 0 1
 Node 70:   1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1
 Node 71:   0 0 2 0 0 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0
 Node 72:   2 0 1 0 1 1 2 0 1 0 0 0 0 0 0 1 0 0 0 0
 Node 73:   0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 2 0 1
 Node 74:   2 0 2 0 0 1 2 0 1 1 0 0 0 0 0 0 0 1 1 2
 Node 75:   4 0 0 1 1 0 1 0 1 1 0 0 0 1 0 0 0 1 0 2
 Node 76:   2 1 1 1 1 2 0 0 1 1 0 0 0 0 0 1 0 2 0 0
 Node 77:   2 1 0 3 1 0 1 0 0 1 0 0 0 0 0 1 0 1 1 2
 Node 78:   0 0 2 0 3 0 2 0 0 0 1 0 0 0 0 0 0 0 1 0
 Node 79:   0 0 1 0 2 1 1 0 1 1 3 0 0 0 0 0 0 0 0 0
 Node 80:   1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 81:   2 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0
 Node 82:   3 0 2 0 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 2
 Node 83:   1 0 3 1 0 1 0 0 1 0 0 0 0 0 0 0 0 2 1 1
 Node 84:   1 0 0 0 3 0 2 0 0 0 0 0 0 0 0 1 0 0 1 1
 Node 85:   0 0 0 3 2 0 2 0 1 0 0 0 0 0 0 1 0 1 0 0
 Node 86:   0 0 2 1 2 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0
 Node 87:   0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0
 Node 88:   1 0 1 0 1 2 0 0 1 0 0 0 0 0 0 1 0 1 0 0
 Node 89:   3 0 1 0 2 0 1 0 0 2 0 0 0 0 0 0 0 1 1 0
 Node 90:   4 0 2 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 91:   3 0 4 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0
 Node 92:   4 1 1 2 1 1 1 0 1 2 0 0 0 0 0 0 0 0 0 0
 Node 93:   2 0 0 3 3 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0
 Node 94:   0 0 1 2 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 95:   0 0 1 0 0 0 1 0 1 2 0 0 0 0 0 0 0 0 0 1
 Node 96:   0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0
 Node 97:   0 0 0 1 0 2 1 0 0 0 0 0 0 0 0 0 0 1 1 0
 Node 98:   0 0 1 1 2 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0
 Node 99:   1 0 3 0 3 3 0 0 1 3 0 0 0 0 0 0 0 1 0 0
 Node 100:   2 0 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0
 Node 101:   1 0 1 2 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0
 Node 102:   0 0 2 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
 Node 103:   0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 2 0 0
 Node 104:   1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1 0
 Node 105:   1 0 1 2 0 1 0 0 2 1 0 0 0 0 0 0 0 3 0 0
